Respondent_ID,open_ended_1,open_ended_2,open_ended_3,open_ended_4,open_ended_5,E_Scale_score,A_Scale_score,O_Scale_score,C_Scale_score,N_Scale_score,Dataset
10440112266,"I would be the one to change my vacation, because I prefer that it be less busy at work.",I would put all my attention and focus on this project and hope my boss doesn't throw a last minute thing in for me to worry about.,I would try to convince them to go so that both of us have someone to go with (each other).,"I would contact the higher ups to air my grievances with them, so that maybe they could set my manager straight.","I would enjoy it, because I am always interested in learning of the culture of different countries, and it just so happens that I find the Scandinavian countries interesting.",2.0833333333,4,4.9166666667,5,1.6666666667,Train
10459715439,"As long as I didn't have any vacation plans for that week, or anything that I was not able to change, I would take a different week off for vacation.","I would start working on the project as soon as I could, even if I couldn't get it finished immediately at least I had started it, that way I would have most of it finished by the time it was due, in case I was given any last minute tasks or projects.","I would still go since it had to do with work, and it was my responsibility to go to a meeting with one of our largest clients. If I do not go it could work against me or look bad, especially if I didn't go just because I wouldn't know anybody there.","I would take into consideration what the manager said, as it reflects on certain aspects. If it could have serious consequences then I would do what I needed to do in order for those consequences not to happen.","I would find this somewhat interesting, and would probably enjoy the chance to learn about the country. It would help me in progressing in my work environment as well as educate myself about other people's lifestyles.",2.4166666667,4,4.25,4.5,2.3333333333,Train
10446111205,"I would change my vacation I guess.  What choice do I have?  The supervisor really needs to go by ""first come first serve"" basis.  Meaning whomever asked for the time off first should be awarded that time off.  Now if my colleague asked off after I did, well they're just going to have to deal with it.  I put in the time first.",I would continue working on the project that I already know about and have been working on.  I am aware that my boss gives me stuff to do last minute but as of now he/she hasn't given me anything.  What I should really do is dive head first into my current project so that I can get it done relatively quickly.  This is just in case my boss gives me something last minute and I can work on that to counter stress that it may cause.  I think that's the most efficient outcome.,I would try and convince my colleague to go with me.  This is one of our largest clients and we should really try and accommodate them as best we can.  I would maybe offer to buy him a beer or dinner to reciprocate.  If he still doesn't want to go then I would just go it alone.  I know I won't know anyone there but that's the whole point of a networking meeting right?  I'll get to know more contacts and further my career.,"I would attempt to have a closed door meeting with my manager about this.  I mean, that's really the only way to handle it.  I would politely and professionally ask why they gave me the feedback they did.  I would also offer several ways to change their mind about me.  Clearly he/she has opinions about me and or my work so I would need to try to change those opinions.",I would definitely find the experience fun.  It would help tremendously with my career to learn new things about Norway and its people.  This sounds really interesting and hey it's not the same old boring stuff at work.  It would be really fun to learn their types of cultures/foods etc.  I would also totally be down to travel over there too.,4.1666666667,4.5,4,5,1.0833333333,Train
10459820097,"I would change my vacation plans unless there was some serious reason that my plans couldn't be changed. The only reasons I would not agree to change my plans would be if I had planned to attend an 'event' (for example a wedding) that couldn't be changed, or if I had made reservations with non-refundable tickets, or if I would really inconvenience other people that I was planning the vacation with. I want to be flexible and get along with other people at work. It doesn't matter if the other employee is being selfish or unreasonable. It might lower my opinion of them that they are acting this way, but I don't mind having the other employee 'get their way'.","I would do my best to get the project done ahead of time. I have a tendency to procrastinate so it would take some will power to work on the project early and get it done well before the due date. But since the boss could spring something else on me at any time, like the last minute, I should feel the 'fear' that it could happen and then I wouldn't be able to finish the initial project in time. Since my job could be in jeopardy if I don't work on the project in advance, I would just go ahead and try to finish it and get it off my mind.","I would definitely go to the networking meeting, especially since it's with one of my largest clients. If my colleague doesn't go that is actually probably good for me. I don't need to network with my colleague. I need to meet and network with people I don't know yet. There is no way to know what I might miss or who I might miss meeting if I don't go. Even if I'm tired, I can show up and be nice and talk to people. It is much more likely to be good for my career if I go than if I do not go.","I would talk to my manager and try to get some clarification on what I had done wrong. Even if I don't agree with the feedback, if that's what the manager thinks then I need to try to correct the situation. There is always room for improvement, no matter how great a job I 'think' I am doing. When I meet with the manager I would assure them that I will work hard to overcome any deficiencies they have seen in my work. I want to do my best to be an excellent employee.","I would find the experience of learning about Norway and Norway's culture enjoyable. In my life I have worked at institutions that have attracted workers from all over the world. I am so grateful to have had the opportunity to meet these people and get to know them. It has been so interesting learning about the lives of these wonderful people. I did work with one person from Norway for a short time. He was so enamored with the United States and loved the US so much that it was hard to get him to talk about Norway. I did learn that cross-country skiing is a way of life there, and they are very proud of their olympic ski teams. But I would love to learn more, especially if I would also be helping the company I work for by doing so.",2.9166666667,4.9166666667,4.3333333333,3.8333333333,1.0833333333,Train
10459935707,"If I did not have a serious conflict and it was far enough ahead of the planned week, I would attempt to re-schedule my vacation. It is not so much for the colleague if they are so unwilling to change plans, but moreso to be responsible and make sure work gets covered and also I am a flexible person that easily adapts to change which often other people are not. My decision might also depend on if I have already paid for a vacation and costs are non-refundable or the supervisor's demands are unreasonable. I then might attempt to negotiate or refuse depending on the circumstances.",I would start the project and finish it as soon as possible. That is my typical behavior anyways as I like to keep busy.  I know that unanticipated issues can come up and complicate plans so it is better to start earlier and be prepared ahead to ensure the final product is its best.,"That depends. If it is important that I personally be there because the client expects it and it will improve the company relationship, then I probably would go even if I was tired so long as I didn't have other commitments. It is not important to me that I don't know anyone else there, especially at a business engagement. If it was more of a personal leisure event I might feel a little more uncomfortable. I might also make some learn some new and important information and make valuable connections networking.","I would likely voice my objections if I truly believed they were wrong as I am a rather straight-forward person, but do so in a calm and tactful manner. I would give my reasons logically and likely present proof. If it was more of a subjective judgment where evidence is not apparent, I might feel unmotivated, may feel it is not worth the effort (or very little effort), and in such an environment I might feel unappreciated and if it couldn't be resolved or improved I might choose to look elsewhere for a new place of employment.","I would find this experience extremely enjoyable. I love learning, seeing, doing new things, whether it be related to general knowledge, different cultures, seeing new places, trying new foods. So I would gladly volunteer to be involved. I would likely be gaining new insights, meeting new people, and increasing my skills. I would see this as a great opportunity.",3.9166666667,3.9166666667,4.1666666667,4.5833333333,1.4166666667,Train
10446121617,I would find out another schedule and time for my vacation. If my boss was willing to accommodate the new vacation plans I would be very thankful. It would not bother me that my co-worker was able to take a vacation before my either.,"I would first make a list of all urgent things to do on my agenda, including the project as well as ordinary duties. Then I would relay this information to my boss so that we are on the same page. Lastly, I would make sure to check in with my boss daily to go over progress towards the project.","I would go to the meeting without my colleague and get to know other people by introducing myself to new people. I would also find out if any of my other colleagues were planning on attending the meeting. Finally, I would contact my client go get an idea of what specific topics the meeting would be about.","I would voice my concerns with my manager and tell his or her that I don’t agree with the feedback. Then I would ask my colleagues for advice. Finally, I would find out ways to avoid any consequences by going through company channels with other managers.","I would find this experience very enjoyable as I love learning about different cultures. Spending some time online doing research would provide me with the information needed to connect with the client and Norwegian culture. It would be very fun to learn about the history of the country, foods, and cultural events.",4.4166666667,4.9166666667,4.3333333333,5,1.1666666667,Train
10459687204,"I would let my friend take the vacation as I would request a different week. If my colleague is not willing to change their vacation plans, then I would assume that he/she must've already booked plans and reservations that cannot be cancelled. In addition, I would expect my colleague to do the same for me, to act as a friend.","I would still do the project. Even though my boss gives me last minute tasks, I know I still have the capability of completing my tasks and finishing the project. I would be frustrated, but I can get the job done.","I would still go even though I wouldn't know anyone there. I would also try to convince my friend to come with me as one of the largest clients will be at the networking meeting. In addition, I would still have a good time even if I went by myself as this networking meeting seems vital for my job.",I would complain to the board of directors that I was graded harshly and unfairly. I would try to explain to my boss that the feedback was not fairly justified and that there should be no real consequences. I would also try to make him pay for his consequences as he falsely gave me negative feedback.,"I would find this experience enjoyable because traveling to a new country is already fun enough. There are plenty of things to learn including social and cultural differences that I have not experienced before. In addition, learning more about the country and culture is simply just more knowledge to your head.",4.4166666667,4.75,4.5,4.4166666667,1.75,Train
10460022522,"I would see if I could reschedule my vacation. If I could with little negative effect to me, I would just do that and compromise. If my plans were all pre-set and nonrefundable, I would appeal to my supervisor about all of my investments in my vacation and see which vacation is more of a loss if that week gets canceled for one of us.","I would work a little bit on the project every day steadily until it was done, and add the other work where I found time to make sure that everything got done in a timely manner. If there was any take home work, I would try to get it done in my down hours so that I did not miss a deadline.","I would encourage them to come to the meeting with me so that it wasn't so awkward and strange, but I'm decent at networking and if my colleague was really tired from a harrow day, I would go alone and tell them to rest up and that I would see them soon.",I would feel somewhat negatively about the feedback but I would do my best to fix whatever what wrong and discuss with my supervisor how I could do better and how I am driven to always be doing my best work so that I can take the best home to my family.,"I would find it incredibly enjoyable and I would hope that it would lead to the opportunity to travel to Norway. I have always had a passion for travel and any excuse to research and experience cultures different than is an exciting excuse, indeed!",3.5,4.6666666667,4.25,4.8333333333,1.75,Train
10459798326,"I would state to my boss that I put in the request first.  I would also say that I have plane reservations.  I can't change them as my tickets are non-refundable. If I didn't have reservations/tickets, then maybe I could change my time off.","I would begin working on this project starting now and not wait until the last minute.  I would complete as much as I can leading up to the due date.  If I have to work overtime due to extra work my boss has given me, then I will have to put in extra time.  I would also keep my boss informed of my progress.","I would have to attend the meeting even though I know no one because of who the client is.  I will go, listen, participate and leave after the meeting.  I will report about the meeting the next business day.",I feel as if I need to prove myself and also to dispute what my manager said.  I will need to come up with proof to dispute my manager's claims.  I would put it all in writing and ensure this ends up in my personnel file. I would hope my manager is open to what I have to say.,I would find the experience enlightening and treat it like a learning mission.  I would be able to understand and relate to the client in ways I might not have before.  I believe this could possibly bring more deals to my company from this client.,3.9166666667,4.75,3.8333333333,5,1.3333333333,Train
10462917225,"I would ask the supervisor which one of us put in the request first.  If I put in the request first, I would expect to be given first priority.  If my colleague put in their request first, then I would choose a different slot.","I would ask the boss if there were any tasks that I could get out of the way now while my task load is light.  If there is, I would do those tasks to leave my slate clean for when I want to work on the project.  If not, I would try to get as much of the project out of the way ahead of time.",I would still go to the networking meeting. It is a great opportunity to meet the clients and other contacts who might prove beneficial in the future.  This is a work related function so I am not going to socialize.,"I would do some personal reflection to see if there might not be some truth to the feedback.  If I honestly believe that I am being treated unfairly, I would not feel comfortable in the environment.  I would begin looking for a new job.","I would volunteer to work on the project because I love learning about cultures that are different from my own.  I would try to travel if I could.  However, if I couldn't travel, I would at least want to learn about the language, food, customs, etc of Norway.",1.9166666667,3.9166666667,2.5,3.6666666667,3.4166666667,Train
10440168984,I would change my vacation time to accomodate my coworker. I would do this because it doesn't matter when I take vacation as long as I still get to take vacation. I would want to show my employer that I am flexible and a team player and it would reflect well on me.,"I would immediately begin the project. If I give 100% effort but start working immediately I can complete the project ahead of schedule and still have time for random popup tasks that my boss will give me. This not only shows that I can do tasks on time but that I can prioritize, and also handle anything thrown at me.",I would explain to my coworker that unless he/she goes I won't be able to adequately represent our workplace. I would implore him/her to come to the networking meeting to present a good face for our company. I know they are tired but it's business.,I would ask to sit down with my manager and have a meeting. I would go over everything that he/she negatively critiqued and present my point of view. I would own up to the mistakes that were mine but make sure my manager knows that I am serious about my work and want to work on myself and work efforts.,"I would find this experience enjoyable! I love learning about new cultures and countries. I would find it intriguing not only for my personal information but also so that I can relate to the clients in the future when the need arises, whether I have to go there or not.",2.8333333333,3.9166666667,3.9166666667,4.9166666667,2.75,Train
10440118289,"Depending on what the vacation was about, I would probably be the bigger person and just wait for another time. If they are unwilling to budge then it's worth it to be seen as the more mature figure.",I would approach this in a way where I would work on a little each day. It would lighten the work load and also insure that you would be fine regardless of what may happen in the future. It will help ease your mind as well.,I probably would not go if it wasn't mandatory or practical. If it pertains to my career then I would go. It all depends on the circumstances.,"I would feel a bit uncomfortable with the topic and the confrontation. That being said, I would still try to explain my reasoning and my opinion. I would do this in a genuine manner so we could have a valid discussion.","I would find this experience enjoyable. To me, it sounds like a free trip. Granted, it is for work, but that doesn't mean you wouldn't find time to spend exploring their culture at leisure.",3.25,4,4.25,3.8333333333,2.1666666667,Train
10440131083,I would try to reason with my colleague and see if we could compromise. If they weren't willing to budge I would work the week. At least that way I would be on the boss' good side.,"I would try to complete the task my boss gave me quickly. Even though I know I can do it, I don't want to risk having projects pile up. I think it is best to get it out of the way early.",I would still go to the meeting I think. It may be odd for me at first but it could be a great chance to meet people and further my career. I wouldn't want to miss the chance.,I would talk to my boss about the feedback. I would ask why I got that type of feedback and give examples of why I thought it was false. I would try to reason with him.,I would find the experience to be enjoyable. I think learning about other cultures is very important. It would be a good learning experience and I feel like it would authentic.,3.8333333333,4.0833333333,4,4.5833333333,1.0833333333,Train
10446121880,"i would change my plans so my colleague could go but as a trade off, if it happens again in the future then my colleague would have to change their plans and stay. They may have a good reason why they won't change their plans. I will be flexible this time as I like to be a team player and be supported of my fellow co workers.",I would make sure everything is done on time and leave room for any unexpected tasks that my boss may give me.  i know I can handle the project but I must be prepared and ready for the unexpected. I hope that my boss can appreciate my hard work and willingness to do things on time and go the extra mile.,I would go even if I had a long day and would't know anyone as it is one of my largest clients. I need to be informed about what is going on in the meeting and any work related information. My job is important to me and my clients as well so making the sacrifice to go is worth it in the long run. I hope to get future promotions in my organization and reap the benefits of my hard work.,"I would try and talk to my manager and see why they feel this way about my work. I would explain why I feel they are wrong and hope that we could work it out. I do feel a bit hurt by the feedback because I know that I am a good employee and very reliable and always give my all, I will continue to do my best work and hope that the manger sees that and next time will give me positive feedback.",I would find it interesting and enjoyable. I love to learn new things especially about other cultures. The fact that I may not even have to travel to participate is a plus.,3.3333333333,5,4,5,1.25,Train
10459934170,"I would probably let my colleague take that time. I usually do not go anywhere on vacation, so it wouldn't be that big of a deal.  As long as I got another week off, I would be good.","I would, to be honest, probably wait to complete the project closer to the due date.  I tend to work better at the last minute because then I don't overthink things.  Working on it too early would probably stress me out more because I would question everything and overthink my responses.  Last minute, for me, is better, even if the boss throws in some last minute work.","I would, like my colleague, not want to go the meeting, but unlike my colleague, I would probably go. I hate networking, but I understand some sacrifices would need to be made. I would have to put on my best face and act like I was trying to win an Oscar, but I would probably suck it up.","I would fight for myself and ask for a better explanation so I could understand how my manager came to the conclusions he or she did. I would really try to understand and take the advice to heart, but I admit, I would be offended.  But if my bonus was at stake, I would just fight for what I can and take my licks when I have to.","I would jump at this opportunity!  I love to learn new things, especially new things about different cultures and countries.  I read the encyclopedia and browse Wikipedia for fun, so this would be awesome for me.",2.8333333333,3.1666666667,4,4.6666666667,4.4166666667,Train
10440106404,"I would change my vacation week. In addition, I'd suggest to the supervisor that going forward, it might be a good idea for people in their department to submit vacation requests in advance, and these would have to be approved. This way, the supervisor could determine the scheduling of vacations and avoid a situation where somebody who had already made travel arrangements would have to cancel and reschedule their plans.","I would push forward full steam on the project. My goal would be to finish it as early and as quickly as possible. This way, if my boss gave me additional jobs, I'd be freed up by having finished the project. You never know what could come up and it's always a good plan to prepare for the unexpected.","I would go to the meeting.There are several reasons for my decision. Maintaining good relationships with clients is very important. I would approach this meeting as an opportunity to expand my sphere of influence and also to learn something I didn't know before. If I didn't know anyone there, I would try to strike up conversations with people and introduce myself.","I would have a one-on-one meeting with my manager. Obviously, I'm not happy about the feedback. At the meeting, I'd express my concern that they felt the need to give me negative feedback. I'd ask them questions about specifics of the feedback and try to get clarifications/explanations. I'd try to see things from their point of view and be open-minded.","I would volunteer because I'd see this as a unique opportunity to learn about Norway and its culture. It's always a goal of mine to learn something I didn't know before. From the time I was a child, ""why"" has been a very important word, and I tend to be curious about a wide variety of things. I think I'd find the experience enjoyable.",3.8333333333,4.75,4.6666666667,4.8333333333,1,Train
10462894281,"It would depend on if mine were set in stone (i.e. I was going to lose money on a deposit or not be able to go a different week). If that was the case, I would ask the supervisor who had asked for time off first and suggest that that person get to keep their week. If mine was more flexible, then I would just change to a different week, but let the colleague know that it was a one-time thing.","I would get the project done as early as possible, so that way I would be ready for any last minute tasks. I would start it right now, at the start of the two week window. Then, I would be extra confident that it would be done on time.","I would probably force myself to go, but not stay long. After a long day, it would be really hard to make myself go to an event where I don't know anyone. However, the networking opportunity (plus the chance to impress a big client) we be too good to pass up.","I would feel really disappointed and let down by this situation. I would ask my manager for more information about the feedback in the hopes of convincing him or her to see my side of it. I would also see if there was anyone else in the company who would be willing to speak up on my behalf, hopefully helping to secure my annual bonus.","I would find this experience enjoyable. It would be fun to mix things up with a client from another country, and I would enjoy learning about a new place. Even if it doesn't lead to work travel, it would help me if I ever decided to take a personal trip to Norway.",4,4.3333333333,4.0833333333,4.8333333333,1.5,Train
10440097620,I would select another week for vacation. I want to keep in good standing with my supervisor and my coworkers.,I would focus upon completion of this project as soon as possible. I would want to finish it soon since I would want to be able to complete any other last minute tasks. I want to do my best work.,I think it is important that someone attend since it is a networking meeting. If my colleague is not going then I would have to go. It is important to support my company.,I would feel bad. I would prepare a summary of my accomplishments. I would see my manager and discuss the feedback. I need my annual bonus for supporting my family.,I would find this experience enjoyable. I like to learn about other countries and cultures. I do not know much about Norway.,3.5,3.9166666667,4,4.5833333333,2.3333333333,Train
10460416705,"It would depend on if I had made reservations and flight arrangements for a vacation that I couldn't cancel.  If I was just spending the time at home, I would change my week to accomodate.",I would make a list of all the things that I would need to do and prioritize them.  I would tell my boss that I will complete each task to the best of my ability with the time that I have alotted to do them,I would still go to boost my network.  I think it is always important to go to events such as these because making connections is imperative to a growing career.  i would put myself out there.,"I would sit down with my manager and explain why I feel their feedback isn't justified.  If necessary, I would set up a meeting with a manager higher up in the company to discuss the review and how I could get things corrected.",I would find this experience enjoyable.  It is an interesting project that I wouldn't always get the opportunity to do.  It would also be an important project that would separate me from others when it comes time for promotions or other career opportunities.,4.9166666667,4.9166666667,4.9166666667,5,1,Train
10459659793,I would feel obligated to move my vacation but also feel resentful. I would hopefully not have purchased tickets already. I think if I did I would also them refuse to move.,I would try to get everything done as quickly as possible. That way I would have extra time for the last minuet projects. I would also ask about some often.,I would just go anyway. You can always make friends. These events are meant for making friends with people anyway.,I would first discuss the situation with my manager. I would then escalate the issue if I had some sort of proof. If I didnt have proof I would probably do nothing.,"I would enjoy this a lot. I love traveling, and travel in the Nordics a lot. I would be perfect for this.",2.6666666667,3.8333333333,1.9166666667,4.4166666667,2.4166666667,Train
10459892980,I would try to alter my plans.  I would also try to understand my coworker's situation.  Sometimes vacations have to be a certain time to attend an event.  I think that being willing to change or negotiate would help me look like more of team player.,"I would use what time I have to work on it and not put it off.  Not procrastinating will allow me to be more flexible.  If there is data that I won't get until closer to the due date for the project, I would work around that, and fill in the details closer to the due date.","I would go.  I don't like being in situations when I don't no anyone, so this would make me very uncomfortable.  But I see it as an opportunity for me to get to the clients and for them to know me.  It actually sounds like an great way to build more business for my company.","I would wait a day or two and then reread the evaluation.  If I still disagreed with it, I would write out a response, explaining my rationale.  Before I gave it to my manager, I would first ask if s/he would be willing to read it or to discuss my evaluation further.  I would be sure I got very specific feedback, so that it wouldn't happen again.","I would love this experience.  I find other cultures very interesting, and I like to talk to people from other countries and learn about them.  If I didn't have to travel there for work, I would try to travel there on my own.",3.0833333333,3.75,4.1666666667,3.25,2.25,Train
10459691985,"I would reconsider my vacation , only in case I am staying in my home town. But in case I bought tickets to travel or have reservation and planned with other family members. I will not cancel my vacation for this time.","I would try to  put the basics for the project right away , and leave some small details for later on. Since later can be busy. I rather do most of the project while have more time","I would go to the meeting. Always at the meetings people introduce each other, even if they don't know each other before. The fact that I am invited means I can socialize with the people there","I would try to discuss with the boss, if I can do something to compensate for the negative feedback. Take classes, some volunteer work, do an extra project. Help new employee. I would try to compensate , so I will get the bonus.","I would find this experience enjoyable. Learning about other country,, culture. And may be in future  the client from this country will invite for visit some people involved in the project",3.6666666667,2.9166666667,3.0833333333,4.5,3.5,Train
10459684706,"I would talk to my colleague and tell them that since I don't have plans to travel for my vacation, I will take different week.  However, the next time we choose vacation weeks, I get first choice for which week I want.  If you want the same week next time, you need to stand down and work and allow me to take the requested time off.","I would immediately start thinking about the project and start making an outline of what steps need to be done to accomplish the tasks.  Then I would start on the project, working on one task from my list at a time.  My goal would be to have the project completed 3 days ahead of schedule which would give me flexibility in case a snag came up or we got really busy.  As each different task was completed, would cross it off my list and begin the next task.  Compiling the project as I go.","Even though I am tired and have had a hard day, I would freshen up and put on my happy face and go to the networking meeting.  Not knowing anyone there could be a problem, but it is a chance to get to meet new people and not be held back by having to hang out with any one person.  Would probably set a time that I would want to leave, and would make sure that I mingled and introduced myself around the room.","Would head back to my work area and try and write down everything that my manager just told me.  Would make a bullet list of the hard facts that they gave me regarding my work.  Then I would do some investigating to determine if the data he gave me actually lines up with the work that I have produced. Would not waste time on being angry, would turn that emotion into working to determine if I had a valid problem or not.  If I could prove from my data that the feedback they gave me was wrong, would document it in written and provide a copy to my manager as well as their manager and human resources.","I would jump at the change to learn about a new culture.  If travel was involved, that would be an even bigger bonus.  Working on a project for a new client would give me an opportunity to show what the company I work for is capable of doing, and would give me a new challenge.",4,4.8333333333,4.1666666667,5,2.1666666667,Train
10440108302,"I would try to change my dates.  If I could not change my dates, I would go to my coworker again and ask if they could change.  If the coworker will not change the dates, I would go to my supervisor and ask again.",I would do ask much work on the current project as possible.  I would have nothing to do near the end of the project so I will be ready for any extra tasks he gives me.  I like to get things done as soon as possible just in case anything additional is put on my plate.,"I would go to the meeting.  It is important for me to meet and network with members of the clients team.  I think it will help me in the long run, and I don't mind if I don't know anyone.",I feel really angry and upset.  I would gather my thoughts and write down my concerns.  I would set up a meeting to discuss my concerns with my manager.,I would find this experience extremely enjoyable.  I love learning about new cultures and traditions.  I love learning new things and I would like that I didn't have to travel.,4.5833333333,5,5,5,1,Train
10462956792,I would change my vacation to the next week. By changing weeks I would get a two week break from dealing with this employee. I would have talked to them and come to an agreement but they don't seem interested in that option.,I would complete the project completely in this time so I could handle any projects my boss may add on. By being finished with my initial project I could concentrate on the new work assignment.,I would still go to the meeting. Even though I don't know anyone yet it will be a great opportunity to network with new people. By going I am also showing my client that I value their relationship with me.,I would try to find evidence to disprove my boss' opinion of my work. I would try to show that I have been working hard and that the goals given to me in the past were taken seriously by me. I would try to show that I learn from my mistakes and grow from them.,I would find this enjoyable. I find other cultures very interesting. By becoming more educated in the culture of Norway I would also be a plus in dealing correctly with representatives from the company when they start contacting my company. Not all American customs are accepted by people in Norway.,4.75,5,5,5,1,Train
10440167497,"I would not put up a fuss about it. If the coworker had plane tickets or something and couldn't change plans and I had no set plans, I would be ok. I would also like to know who made the vacation request first.",I would work steadily at the task. I would not worry about what else might get sent my way later. I would not wait until the last minute to complete the job. I would do it this way so my work would be complete on time and so I could take on any other tasks presented to me.,I would go! I would be excited about going. Networking could advance my career. Networking could bring our company more work.,I would take a few deep breaths. Listen to what was being said and reply to the situation explaining what they were hearing is not true.,I would find it enjoyable! I love learning about other countries and culture. I would also hope that bettering myself would lead to other job opportunities.,4.1666666667,3.4166666667,4.25,5,2.4166666667,Train
10463063277,I would ask my colleague again if there was any way that he or she would consider taking his or her vacation the week before or the week after the week in question. If they aren't able to reschedule their plans I would look at my own plans to see if there was any room for rescheduling so I could take my vacation a week before or a week after. If that is possible I would go ahead and rearrange my plans to accommodate my coworker's vacation time. If it is not possible then I would accept the fact that I would not be able to take my vacation that week since it is very understandable that we would not be able to take the same week off.,I would work on my project as usual but I would be sure to not dawdle and prioritize my time when completing the project. I would put it first and check to see if any other tasks I have going on could wait until after the project is finished. This would ensure that the project is finished before the due date just in case my boss chose to delegate any other tasks to me last minute. If my boss did give me a task before the project was finished I would remind him or her that I am still working on the project and I would like to finish it first before I took on any more tasks that needed my immediate attention.,I would do what I could to get my coworker to understand how important this meeting is to the both of us and remind him or her of what good could come from us attending. If my coworker is still adamant about not going to the meeting I would just go alone. I would probably be uncomfortable but not knowing anyone there isn't reason enough for me to not go. Attending could possibly open up lots of opportunities for me so I would definitely not miss the chance to attend.,I would be annoyed with the feedback but I would just accept it and move on. I would look deeper into the feedback and see if there was some truth to it and maybe I am just not seeing it from my point of view. I would possibly even ask to set up a meeting with my manager to see if he or she could give me some help with the problems that were brought up and let it be known that I am trying to do my best. After that I would put that advice to work and do what I could to improve in the areas I received feedback in.,"I would find the experience very enjoyable. Learning about new places and cultures is always exciting and having this knowledge could put me ahead of others in my company and give me opportunities that others are not qualified for. Also, if the need to travel to Norway does arise I would be ready for the task and I would not be forced to learn all of that last minute and I would be well prepared.",3.8333333333,4.5833333333,4.8333333333,4.6666666667,2.0833333333,Train
10459665001,"If they weren't willing to change their time off then I would change mine. I wouldn't be happy about it and I would remember it for the future, but I would do so, since someone has to be at work to keep things from getting crazy.","I would work on it as much as I could whenever I had time to. That way, there wasn't as much of a chance of getting a huge, complex problem dumped on me at the last minute and ruining my ability to actually finish the project.","I would go anyway without them. It would be awkward, but it's an important client and it might give me a opportunity to learn more about the client as well as get in better with them.",I would be pretty upset about it. I would go to my boss and try to calmly ask for more information about why they felt the way they did and see if I can't correct the issue before it becomes a problem later on.,"I think it might be fairly enjoyable. I like learning about other cultures and I don't know a whole lot about Norway, so it would give me an excuse to learn more about the country and it's culture.",3.25,3.6666666667,4.1666666667,4.9166666667,2.0833333333,Train
10459712508,"I would involve the supervisor. Most companies determine vacation time by which employee requested the time off first and/or by seniority. If my ""colleague"" refuses to negiotiate then a  supervisor must be involved.",I would attempt to finish the project early but not submit it early. If i have the time now i would take advantage of that fact since my boss is unpredictable.,I would go to the meeting. Networking is essential for promotion and opportunities in most industries and my colleague's decision should not influence my desire to advance.,"I would arrange a time to sit down with my manager to discuss the situation. If the situation could not be resolved, I would possibly go over their head to my manager's boss. if that did not seem possible, I might begin looking for a position with another company.","I would enjoy the experience. I would definitely volunteer to broaden my horizons and learn about another country and culture. Also, the task doesn't sound too difficult and I could earn favor with my boss for volunteering.",3.8333333333,3.8333333333,2.8333333333,4.4166666667,2.5833333333,Train
10459739058,I would approach my colleague first and try to figure out who put in the request first. Second I would see if they are vacationing with family or not. If not then I wouldn't back down. Worst comes to worst I'd ask my supervisor to be the tie breaker.,"I would handle this project just like I would handle my projects in college. I would get started on the project and do as much as I can for as long as I want. Knowing that I have some time to go would allow me to take mental breaks whenever I feel necessary instead of having to cram, especially if I might get extra work soon.",I would have a conversation with my colleague. If he falls one way or another I'd follow. If they couldn't decide then I would just decide not to go.,I would confront my boss about this. If I don't agree with the feedback then its up to me to plead my case. I would try to see my boss' point of view and give them mine. After that we would try to figure out a middle ground.,I would definitely volunteer to join this project. I love learning about new cultures and I don't think I really know anything about Norway. And on top of that I could possibly travel so yeah I would be in.,4,4.5833333333,4.5833333333,4.3333333333,1.5,Train
10460130933,I would change my vacation week. I would do so because I'd want to be a team player. However I would make a point with my colleague and supervisor that I want credit for being accommodating now should I need some flexibility for time off in the future.,"I would focus on getting the project done. Knowing of my boss' penchant for giving me last minute tasks, I would ask a co-worker for assistance in case I am assigned a task like that. I would be happy to give the co-worker credit for their help.","I would try to encourage my co-worker to come, perhaps negotiating with them regarding how long we would stay at the meeting or enticing them by offering to buy them dinner after. Should my colleague still decline to come, I would go myself. I would do so because I wouldn't want to disappoint the client and because there could be an opportunity for me at the meeting to advance by leaving a good impression.",I would feel terrible and angry about the situation. I would try to approach my manager's boss to discuss the situation with them. I would want to be able to defend myself against the potential loss of my bonus.,I would find the experience enjoyable because I am curious about other countries and cultures. I would also want to enjoy the task because it would leave a good impression with the management at work. Knowing more things would also make me a better and more valued worker in general.,2.4166666667,3.4166666667,3.4166666667,3.8333333333,3.1666666667,Train
10459742043,"I would try to determine which of us it would be easier to switch our weeks. Do either the other person or myself have reservations that cannot be changed? If the other person did not, and my plans could be changed, I would speak to my supervisor and possibly change.  I would find out who requested the week off first.  I would find out both sides of the story.  Who all would be effected by these changes? Find out from the supervisor why it is necessary for one person to change.  Where these dates ok's per the supervisor, and she made a mistake?","I would go ahead and try and get my project done now.  Given the history of my boss assigning last minute task, I do not want to feel overwhelmed and stressed over trying to get more done.  The next few weeks are light, but if my boss assigns extra work it will be a time issue.  If my boss does not give extra work, then the rest of few weeks will be a breeze.","I would go anyway.  I have never let anyone else hold me back, just because they cancel.  If I go, this could open up other opportunities for me.","I would go speak with my boss. This makes me feel inadequate at my job, and I would like to try and get it resolved.  Speaking to my boss, may change the whole situation and make things right again.","I would find this project enjoyable.  I enjoy learning about other cultures and countries. Although the boss said that this may not require travel, it may require travel and that would be a fantastic trip.",4.9166666667,4.8333333333,4.5,5,1.6666666667,Train
